Student Enrolment Key,Unit of Study Identifier,Semester,Mode of Study,Gender,Age Category,Dom/Int,Mark,Canvas access Week 1,Canvas access Week 2,Canvas access Week 3,Canvas access Week 4,Canvas access Week 5,Canvas access Week 6,Canvas access Week 7,Canvas access Week 8,Canvas access Week 9,Canvas access Week 10,Canvas access Week 11,Canvas access Week 12,Canvas access Week 13,Canvas access Mid-semester break,Canvas access STUVAC
238,UNIT X,1,Full Time,F,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
239,UNIT Q,2,Full Time,M,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,UNIT O,1,Full Time,F,19-21,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241,UNIT X,2,Full Time,M,19-21,International,74,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
242,UNIT H,2,Full Time,F,19-21,International,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243,UNIT O,1,Part Time,F,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
244,UNIT H,2,Full Time,M,19-21,Domestic,72,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
245,UNIT Z,1,Full Time,M,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,UNIT H,2,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,UNIT H,2,Full Time,F,18 and Under,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,UNIT O,1,Full Time,F,22-25,International,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249,UNIT Q,2,Full Time,F,19-21,Domestic,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,UNIT Q,2,Full Time,M,19-21,Domestic,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251,UNIT S,2,Full Time,M,22-25,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
252,UNIT Q,2,Full Time,M,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
253,UNIT K,1,Full Time,M,19-21,International,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254,UNIT S,1,Full Time,M,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255,UNIT S,1,Full Time,M,18 and Under,International,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,UNIT V,2,Full Time,F,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257,UNIT O,1,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
258,UNIT H,2,Full Time,F,22-25,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,UNIT S,1,Full Time,F,18 and Under,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260,UNIT H,2,Full Time,M,19-21,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,UNIT H,2,Full Time,M,22-25,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262,UNIT A,1,Full Time,F,19-21,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263,UNIT V,2,Full Time,F,19-21,International,52,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
264,UNIT O,1,Full Time,F,19-21,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,UNIT G,2,Full Time,F,22-25,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,UNIT S,1,Full Time,M,19-21,Domestic,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,UNIT S,1,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,UNIT G,2,Part Time,F,22-25,Domestic,17,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
269,UNIT X,1,Full Time,M,18 and Under,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
270,UNIT O,1,Full Time,M,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
271,UNIT O,1,Full Time,M,19-21,Domestic,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272,UNIT S,1,Full Time,M,19-21,International,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,UNIT O,1,Full Time,F,22-25,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274,UNIT M,1,Full Time,M,19-21,International,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275,UNIT K,1,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
276,UNIT Q,2,Full Time,F,19-21,Domestic,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277,UNIT O,1,Full Time,M,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
278,UNIT A,1,Full Time,F,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279,UNIT Z,1,Full Time,M,18 and Under,Domestic,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,UNIT G,2,Full Time,M,18 and Under,International,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,UNIT O,1,Full Time,F,19-21,Domestic,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282,UNIT K,1,Full Time,M,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283,UNIT H,2,Full Time,M,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
284,UNIT X,2,Full Time,M,19-21,International,55,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
285,UNIT O,1,Full Time,M,18 and Under,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286,UNIT S,2,Full Time,M,19-21,International,64,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0
287,UNIT K,1,Full Time,F,19-21,Domestic,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,UNIT Q,2,Full Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,UNIT V,2,Full Time,M,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290,UNIT C,1,Full Time,M,19-21,Domestic,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,UNIT Y,1,Full Time,M,18 and Under,Domestic,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
292,UNIT G,2,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293,UNIT Q,2,Full Time,F,19-21,International,59,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
294,UNIT H,2,Full Time,F,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,UNIT X,2,Full Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,UNIT S,2,Full Time,F,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,UNIT O,1,Full Time,M,19-21,Domestic,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,UNIT V,2,Full Time,M,Over 25,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299,UNIT S,1,Full Time,M,19-21,International,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,UNIT Q,2,Full Time,F,19-21,Domestic,55,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
301,UNIT Y,1,Full Time,M,19-21,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,UNIT H,2,Full Time,F,19-21,International,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,UNIT S,1,Full Time,M,19-21,International,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,UNIT H,2,Full Time,M,19-21,Domestic,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,UNIT T,2,Full Time,M,19-21,Domestic,54,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
306,UNIT K,1,Full Time,F,19-21,International,40,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,UNIT A,1,Full Time,M,19-21,International,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,UNIT Q,2,Full Time,F,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
309,UNIT G,2,Full Time,F,19-21,Domestic,69,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
310,UNIT K,1,Full Time,M,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
311,UNIT Z,1,Full Time,F,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
312,UNIT G,2,Full Time,F,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313,UNIT W,2,Full Time,M,19-21,Domestic,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314,UNIT O,1,Full Time,F,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,UNIT S,1,Full Time,F,19-21,Domestic,50,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
316,UNIT C,1,Full Time,M,19-21,Domestic,55,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
317,UNIT H,2,Full Time,F,18 and Under,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,UNIT H,2,Full Time,M,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,UNIT H,2,Full Time,M,18 and Under,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,UNIT S,1,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
321,UNIT G,2,Full Time,M,19-21,International,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,UNIT K,1,Full Time,M,19-21,International,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323,UNIT T,2,Full Time,M,18 and Under,Domestic,76,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
324,UNIT H,2,Full Time,F,19-21,Domestic,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,UNIT Q,2,Full Time,M,19-21,Domestic,45,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
326,UNIT H,2,Full Time,F,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,UNIT S,2,Full Time,F,18 and Under,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,UNIT S,1,Full Time,M,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,UNIT A,1,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,UNIT O,1,Full Time,M,22-25,Domestic,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,UNIT V,2,Full Time,M,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,UNIT V,2,Full Time,M,19-21,Domestic,53,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0
333,UNIT X,1,Full Time,M,18 and Under,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
334,UNIT V,2,Full Time,M,19-21,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,UNIT V,2,Full Time,F,18 and Under,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,UNIT O,1,Full Time,F,19-21,International,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
337,UNIT H,2,Full Time,F,19-21,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,UNIT G,2,Part Time,M,Over 25,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,UNIT G,2,Full Time,M,19-21,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,UNIT S,1,Full Time,M,22-25,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
341,UNIT X,2,Full Time,M,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,UNIT H,2,Full Time,M,18 and Under,Domestic,54,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
343,UNIT S,1,Full Time,M,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,UNIT G,2,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,UNIT Q,2,Full Time,F,19-21,Domestic,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,UNIT S,1,Full Time,M,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
347,UNIT O,1,Full Time,F,19-21,International,34,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,UNIT V,2,Full Time,F,19-21,International,72,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
349,UNIT Y,1,Full Time,M,19-21,Domestic,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350,UNIT H,2,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,UNIT W,2,Full Time,M,18 and Under,Domestic,43,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
352,UNIT C,1,Full Time,M,19-21,International,63,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
353,UNIT O,1,Full Time,M,22-25,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,UNIT V,2,Full Time,M,22-25,International,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,UNIT S,1,Full Time,M,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,UNIT H,2,Full Time,F,19-21,International,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,UNIT K,1,Full Time,F,19-21,International,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,UNIT S,1,Full Time,F,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359,UNIT V,2,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,UNIT V,2,Full Time,M,19-21,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361,UNIT G,2,Full Time,M,19-21,Domestic,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
362,UNIT S,1,Full Time,M,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,UNIT Q,2,Full Time,M,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,UNIT O,1,Part Time,M,22-25,Domestic,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,UNIT Q,2,Full Time,F,18 and Under,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
366,UNIT O,1,Full Time,M,19-21,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,UNIT W,2,Full Time,M,19-21,Domestic,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,UNIT H,2,Full Time,M,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,UNIT G,2,Full Time,F,19-21,Domestic,58,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
370,UNIT X,1,Full Time,F,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,UNIT X,1,Full Time,F,Over 25,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
372,UNIT X,2,Full Time,M,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
373,UNIT S,1,Full Time,F,18 and Under,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374,UNIT H,2,Full Time,M,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,UNIT Q,2,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,UNIT O,1,Full Time,F,22-25,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,UNIT S,1,Full Time,M,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
378,UNIT G,2,Full Time,F,19-21,International,63,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
379,UNIT H,2,Full Time,M,18 and Under,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380,UNIT S,2,Full Time,M,22-25,International,69,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
381,UNIT S,1,Full Time,F,18 and Under,Domestic,71,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
382,UNIT S,2,Full Time,F,19-21,International,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
383,UNIT S,1,Full Time,M,19-21,International,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
384,UNIT O,1,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
385,UNIT S,1,Full Time,F,19-21,Domestic,90,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
386,UNIT O,1,Full Time,M,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
387,UNIT O,1,Full Time,M,22-25,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,UNIT S,1,Full Time,M,19-21,Domestic,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
389,UNIT W,2,Full Time,M,22-25,International,85,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
390,UNIT M,1,Full Time,F,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
391,UNIT H,2,Full Time,M,18 and Under,Domestic,66,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
392,UNIT V,2,Full Time,M,18 and Under,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393,UNIT A,1,Full Time,F,19-21,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
394,UNIT O,1,Full Time,M,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
395,UNIT V,2,Full Time,M,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
396,UNIT S,1,Full Time,F,19-21,Domestic,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
397,UNIT O,1,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
398,UNIT G,2,Full Time,M,18 and Under,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
399,UNIT W,2,Full Time,M,19-21,International,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400,UNIT Q,2,Full Time,M,19-21,Domestic,79,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0
401,UNIT H,2,Full Time,M,19-21,International,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
402,UNIT C,1,Full Time,F,19-21,International,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
403,UNIT O,1,Full Time,F,19-21,Domestic,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
404,UNIT Y,1,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
405,UNIT G,2,Full Time,F,19-21,Domestic,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
406,UNIT S,1,Full Time,F,19-21,Domestic,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
407,UNIT O,1,Full Time,M,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
408,UNIT O,1,Full Time,M,19-21,International,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
409,UNIT G,2,Full Time,F,18 and Under,Domestic,62,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
410,UNIT C,1,Full Time,M,22-25,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
411,UNIT G,2,Full Time,M,22-25,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
412,UNIT K,1,Full Time,F,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
413,UNIT S,1,Full Time,F,18 and Under,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
414,UNIT O,1,Full Time,M,19-21,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
415,UNIT W,2,Full Time,F,22-25,Domestic,50,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
416,UNIT X,1,Full Time,M,19-21,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
417,UNIT V,2,Full Time,M,19-21,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
418,UNIT A,1,Full Time,F,19-21,International,64,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
419,UNIT Q,2,Part Time,M,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
420,UNIT S,1,Full Time,M,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
421,UNIT W,2,Full Time,M,19-21,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422,UNIT O,1,Full Time,M,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
423,UNIT K,1,Full Time,M,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
424,UNIT S,1,Full Time,F,19-21,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
425,UNIT G,2,Full Time,M,18 and Under,Domestic,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
426,UNIT O,1,Full Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
427,UNIT V,2,Full Time,F,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,UNIT T,2,Full Time,F,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429,UNIT S,1,Full Time,F,18 and Under,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
430,UNIT A,1,Full Time,M,22-25,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
431,UNIT O,1,Full Time,M,19-21,International,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
432,UNIT H,2,Full Time,F,19-21,Domestic,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
433,UNIT Q,2,Full Time,M,19-21,International,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
434,UNIT A,1,Full Time,F,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,UNIT Q,2,Full Time,F,19-21,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
436,UNIT V,2,Full Time,F,18 and Under,Domestic,78,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437,UNIT S,1,Full Time,F,19-21,International,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
438,UNIT V,2,Full Time,F,22-25,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
439,UNIT Q,2,Full Time,M,19-21,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
440,UNIT V,2,Full Time,F,18 and Under,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
441,UNIT H,2,Full Time,M,19-21,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
442,UNIT O,1,Full Time,M,19-21,Domestic,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
443,UNIT O,1,Full Time,M,19-21,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
444,UNIT O,1,Full Time,M,18 and Under,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
445,UNIT O,1,Full Time,M,18 and Under,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
446,UNIT O,1,Full Time,M,19-21,International,42,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
447,UNIT Y,1,Full Time,F,18 and Under,Domestic,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
448,UNIT C,1,Full Time,M,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449,UNIT K,1,Full Time,M,19-21,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450,UNIT O,1,Full Time,M,19-21,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
451,UNIT H,2,Full Time,F,18 and Under,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
452,UNIT Q,2,Full Time,F,19-21,International,73,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
453,UNIT K,1,Full Time,F,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
454,UNIT W,2,Full Time,M,19-21,International,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
455,UNIT Q,2,Full Time,F,19-21,Domestic,53,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
456,UNIT S,1,Full Time,M,19-21,International,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
457,UNIT V,2,Full Time,M,19-21,Domestic,72,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
458,UNIT Q,2,Full Time,M,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
459,UNIT H,2,Full Time,F,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
460,UNIT H,2,Full Time,M,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461,UNIT H,2,Full Time,F,19-21,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
462,UNIT O,1,Full Time,M,19-21,Domestic,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
463,UNIT O,1,Full Time,F,19-21,Domestic,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
464,UNIT O,1,Full Time,M,22-25,International,58,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
465,UNIT S,2,Full Time,M,19-21,International,62,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
466,UNIT Q,2,Full Time,F,19-21,Domestic,36,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
467,UNIT S,1,Full Time,M,19-21,International,54,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
468,UNIT Q,2,Full Time,F,19-21,Domestic,33,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
469,UNIT V,2,Full Time,M,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470,UNIT O,1,Full Time,F,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471,UNIT T,2,Full Time,M,22-25,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
472,UNIT V,2,Full Time,M,19-21,International,81,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0
473,UNIT S,1,Full Time,F,19-21,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
474,UNIT S,2,Full Time,M,19-21,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
475,UNIT X,2,Full Time,M,19-21,International,61,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
476,UNIT G,2,Full Time,F,18 and Under,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
477,UNIT S,1,Full Time,M,19-21,International,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
